,multiclase1,ova_1,ova_7,ova_9,ova_3,ova_4,ova_2,ova_6,ova_5,ova_8
293,1,1,0,0,0,0,0,0,0,0
2132,4,0,0,0,0,1,0,0,0,0
4808,9,0,0,1,0,0,0,0,0,0
4004,8,0,0,0,0,0,0,0,0,1
214,1,1,0,0,0,0,0,0,0,0
1017,5,0,0,0,0,0,0,0,1,0
4256,8,0,0,0,0,0,0,0,0,1
861,4,0,0,0,0,1,0,0,0,0
899,4,0,0,0,0,1,0,0,0,0
2108,4,0,0,0,0,1,0,0,0,0
2221,4,0,0,0,0,1,0,0,0,0
2140,4,0,0,0,0,1,0,0,0,0
2470,5,0,0,0,0,0,0,0,1,0
878,4,0,0,0,0,1,0,0,0,0
2120,4,0,0,0,0,1,0,0,0,0
740,3,0,0,0,1,0,0,0,0,0
3058,6,0,0,0,0,0,0,1,0,0
624,2,0,0,0,0,0,1,0,0,0
1862,3,0,0,0,1,0,0,0,0,0
1086,6,0,0,0,0,0,0,1,0,0
4532,9,0,0,1,0,0,0,0,0,0
2419,5,0,0,0,0,0,0,0,1,0
40,1,1,0,0,0,0,0,0,0,0
2547,5,0,0,0,0,0,0,0,1,0
2723,5,0,0,0,0,0,0,0,1,0
1511,2,0,0,0,0,0,1,0,0,0
164,1,1,0,0,0,0,0,0,0,0
2559,5,0,0,0,0,0,0,0,1,0
3720,7,0,1,0,0,0,0,0,0,0
4160,8,0,0,0,0,0,0,0,0,1
4350,9,0,0,1,0,0,0,0,0,0
2891,6,0,0,0,0,0,0,1,0,0
3647,7,0,1,0,0,0,0,0,0,0
3642,7,0,1,0,0,0,0,0,0,0
1113,7,0,1,0,0,0,0,0,0,0
929,4,0,0,0,0,1,0,0,0,0
3805,8,0,0,0,0,0,0,0,0,1
3534,7,0,1,0,0,0,0,0,0,0
1978,4,0,0,0,0,1,0,0,0,0
2078,4,0,0,0,0,1,0,0,0,0
3611,7,0,1,0,0,0,0,0,0,0
3115,6,0,0,0,0,0,0,1,0,0
1073,6,0,0,0,0,0,0,1,0,0
1215,2,0,0,0,0,0,1,0,0,0
2805,6,0,0,0,0,0,0,1,0,0
1462,2,0,0,0,0,0,1,0,0,0
374,1,1,0,0,0,0,0,0,0,0
3407,7,0,1,0,0,0,0,0,0,0
2758,5,0,0,0,0,0,0,0,1,0
3650,7,0,1,0,0,0,0,0,0,0
4237,8,0,0,0,0,0,0,0,0,1
4661,9,0,0,1,0,0,0,0,0,0
2409,5,0,0,0,0,0,0,0,1,0
2485,5,0,0,0,0,0,0,0,1,0
3350,7,0,1,0,0,0,0,0,0,0
391,1,1,0,0,0,0,0,0,0,0
3159,6,0,0,0,0,0,0,1,0,0
1888,3,0,0,0,1,0,0,0,0,0
4001,8,0,0,0,0,0,0,0,0,1
3723,7,0,1,0,0,0,0,0,0,0
854,4,0,0,0,0,1,0,0,0,0
3476,7,0,1,0,0,0,0,0,0,0
3442,7,0,1,0,0,0,0,0,0,0
2709,5,0,0,0,0,0,0,0,1,0
341,1,1,0,0,0,0,0,0,0,0
2925,6,0,0,0,0,0,0,1,0,0
4391,9,0,0,1,0,0,0,0,0,0
4725,9,0,0,1,0,0,0,0,0,0
2325,4,0,0,0,0,1,0,0,0,0
711,3,0,0,0,1,0,0,0,0,0
4253,8,0,0,0,0,0,0,0,0,1
1050,5,0,0,0,0,0,0,0,1,0
557,2,0,0,0,0,0,1,0,0,0
4244,8,0,0,0,0,0,0,0,0,1
3014,6,0,0,0,0,0,0,1,0,0
958,4,0,0,0,0,1,0,0,0,0
701,3,0,0,0,1,0,0,0,0,0
3473,7,0,1,0,0,0,0,0,0,0
3780,7,0,1,0,0,0,0,0,0,0
462,1,1,0,0,0,0,0,0,0,0
4804,9,0,0,1,0,0,0,0,0,0
4558,9,0,0,1,0,0,0,0,0,0
3259,6,0,0,0,0,0,0,1,0,0
2996,6,0,0,0,0,0,0,1,0,0
2197,4,0,0,0,0,1,0,0,0,0
1818,3,0,0,0,1,0,0,0,0,0
3185,6,0,0,0,0,0,0,1,0,0
2521,5,0,0,0,0,0,0,0,1,0
2054,4,0,0,0,0,1,0,0,0,0
3426,7,0,1,0,0,0,0,0,0,0
4607,9,0,0,1,0,0,0,0,0,0
2982,6,0,0,0,0,0,0,1,0,0
3122,6,0,0,0,0,0,0,1,0,0
73,1,1,0,0,0,0,0,0,0,0
4017,8,0,0,0,0,0,0,0,0,1
2191,4,0,0,0,0,1,0,0,0,0
920,4,0,0,0,0,1,0,0,0,0
1484,2,0,0,0,0,0,1,0,0,0
4633,9,0,0,1,0,0,0,0,0,0
1414,2,0,0,0,0,0,1,0,0,0
1121,8,0,0,0,0,0,0,0,0,1
4313,9,0,0,1,0,0,0,0,0,0
4039,8,0,0,0,0,0,0,0,0,1
1804,3,0,0,0,1,0,0,0,0,0
398,1,1,0,0,0,0,0,0,0,0
603,2,0,0,0,0,0,1,0,0,0
3959,8,0,0,0,0,0,0,0,0,1
2533,5,0,0,0,0,0,0,0,1,0
2207,4,0,0,0,0,1,0,0,0,0
3202,6,0,0,0,0,0,0,1,0,0
468,1,1,0,0,0,0,0,0,0,0
3577,7,0,1,0,0,0,0,0,0,0
4258,8,0,0,0,0,0,0,0,0,1
2051,4,0,0,0,0,1,0,0,0,0
2067,4,0,0,0,0,1,0,0,0,0
741,3,0,0,0,1,0,0,0,0,0
3667,7,0,1,0,0,0,0,0,0,0
2402,5,0,0,0,0,0,0,0,1,0
4294,8,0,0,0,0,0,0,0,0,1
2501,5,0,0,0,0,0,0,0,1,0
3762,7,0,1,0,0,0,0,0,0,0
365,1,1,0,0,0,0,0,0,0,0
4664,9,0,0,1,0,0,0,0,0,0
4221,8,0,0,0,0,0,0,0,0,1
267,1,1,0,0,0,0,0,0,0,0
822,4,0,0,0,0,1,0,0,0,0
119,1,1,0,0,0,0,0,0,0,0
4049,8,0,0,0,0,0,0,0,0,1
2730,5,0,0,0,0,0,0,0,1,0
2762,5,0,0,0,0,0,0,0,1,0
1357,2,0,0,0,0,0,1,0,0,0
2104,4,0,0,0,0,1,0,0,0,0
2696,5,0,0,0,0,0,0,0,1,0
3554,7,0,1,0,0,0,0,0,0,0
4385,9,0,0,1,0,0,0,0,0,0
3044,6,0,0,0,0,0,0,1,0,0
3625,7,0,1,0,0,0,0,0,0,0
1809,3,0,0,0,1,0,0,0,0,0
123,1,1,0,0,0,0,0,0,0,0
4346,9,0,0,1,0,0,0,0,0,0
4037,8,0,0,0,0,0,0,0,0,1
2255,4,0,0,0,0,1,0,0,0,0
830,4,0,0,0,0,1,0,0,0,0
3398,7,0,1,0,0,0,0,0,0,0
2787,6,0,0,0,0,0,0,1,0,0
2619,5,0,0,0,0,0,0,0,1,0
2375,5,0,0,0,0,0,0,0,1,0
847,4,0,0,0,0,1,0,0,0,0
3565,7,0,1,0,0,0,0,0,0,0
3924,8,0,0,0,0,0,0,0,0,1
3871,8,0,0,0,0,0,0,0,0,1
644,2,0,0,0,0,0,1,0,0,0
113,1,1,0,0,0,0,0,0,0,0
592,2,0,0,0,0,0,1,0,0,0
1149,8,0,0,0,0,0,0,0,0,1
3932,8,0,0,0,0,0,0,0,0,1
540,2,0,0,0,0,0,1,0,0,0
3233,6,0,0,0,0,0,0,1,0,0
4453,9,0,0,1,0,0,0,0,0,0
4796,9,0,0,1,0,0,0,0,0,0
2145,4,0,0,0,0,1,0,0,0,0
1180,2,0,0,0,0,0,1,0,0,0
326,1,1,0,0,0,0,0,0,0,0
3376,7,0,1,0,0,0,0,0,0,0
2737,5,0,0,0,0,0,0,0,1,0
439,1,1,0,0,0,0,0,0,0,0
2844,6,0,0,0,0,0,0,1,0,0
170,1,1,0,0,0,0,0,0,0,0
1537,2,0,0,0,0,0,1,0,0,0
1404,2,0,0,0,0,0,1,0,0,0
2934,6,0,0,0,0,0,0,1,0,0
1569,3,0,0,0,1,0,0,0,0,0
1831,3,0,0,0,1,0,0,0,0,0
1538,2,0,0,0,0,0,1,0,0,0
2542,5,0,0,0,0,0,0,0,1,0
3885,8,0,0,0,0,0,0,0,0,1
3340,7,0,1,0,0,0,0,0,0,0
1887,3,0,0,0,1,0,0,0,0,0
4251,8,0,0,0,0,0,0,0,0,1
1083,6,0,0,0,0,0,0,1,0,0
1912,3,0,0,0,1,0,0,0,0,0
1134,8,0,0,0,0,0,0,0,0,1
248,1,1,0,0,0,0,0,0,0,0
1909,3,0,0,0,1,0,0,0,0,0
4187,8,0,0,0,0,0,0,0,0,1
3782,7,0,1,0,0,0,0,0,0,0
1901,3,0,0,0,1,0,0,0,0,0
1582,3,0,0,0,1,0,0,0,0,0
1471,2,0,0,0,0,0,1,0,0,0
922,4,0,0,0,0,1,0,0,0,0
625,2,0,0,0,0,0,1,0,0,0
4572,9,0,0,1,0,0,0,0,0,0
2593,5,0,0,0,0,0,0,0,1,0
3881,8,0,0,0,0,0,0,0,0,1
1117,7,0,1,0,0,0,0,0,0,0
1391,2,0,0,0,0,0,1,0,0,0
354,1,1,0,0,0,0,0,0,0,0
2952,6,0,0,0,0,0,0,1,0,0
928,4,0,0,0,0,1,0,0,0,0
2856,6,0,0,0,0,0,0,1,0,0
2378,5,0,0,0,0,0,0,0,1,0
4589,9,0,0,1,0,0,0,0,0,0
51,1,1,0,0,0,0,0,0,0,0
2129,4,0,0,0,0,1,0,0,0,0
3070,6,0,0,0,0,0,0,1,0,0
4287,8,0,0,0,0,0,0,0,0,1
2989,6,0,0,0,0,0,0,1,0,0
3504,7,0,1,0,0,0,0,0,0,0
2187,4,0,0,0,0,1,0,0,0,0
4695,9,0,0,1,0,0,0,0,0,0
825,4,0,0,0,0,1,0,0,0,0
4129,8,0,0,0,0,0,0,0,0,1
4411,9,0,0,1,0,0,0,0,0,0
4751,9,0,0,1,0,0,0,0,0,0
4141,8,0,0,0,0,0,0,0,0,1
1348,2,0,0,0,0,0,1,0,0,0
4425,9,0,0,1,0,0,0,0,0,0
3012,6,0,0,0,0,0,0,1,0,0
2755,5,0,0,0,0,0,0,0,1,0
165,1,1,0,0,0,0,0,0,0,0
1506,2,0,0,0,0,0,1,0,0,0
684,2,0,0,0,0,0,1,0,0,0
4670,9,0,0,1,0,0,0,0,0,0
3029,6,0,0,0,0,0,0,1,0,0
287,1,1,0,0,0,0,0,0,0,0
3628,7,0,1,0,0,0,0,0,0,0
2579,5,0,0,0,0,0,0,0,1,0
4457,9,0,0,1,0,0,0,0,0,0
335,1,1,0,0,0,0,0,0,0,0
2701,5,0,0,0,0,0,0,0,1,0
2475,5,0,0,0,0,0,0,0,1,0
3290,7,0,1,0,0,0,0,0,0,0
2731,5,0,0,0,0,0,0,0,1,0
2233,4,0,0,0,0,1,0,0,0,0
2019,4,0,0,0,0,1,0,0,0,0
954,4,0,0,0,0,1,0,0,0,0
4624,9,0,0,1,0,0,0,0,0,0
298,1,1,0,0,0,0,0,0,0,0
4421,9,0,0,1,0,0,0,0,0,0
932,4,0,0,0,0,1,0,0,0,0
2150,4,0,0,0,0,1,0,0,0,0
2114,4,0,0,0,0,1,0,0,0,0
4461,9,0,0,1,0,0,0,0,0,0
3955,8,0,0,0,0,0,0,0,0,1
1542,2,0,0,0,0,0,1,0,0,0
555,2,0,0,0,0,0,1,0,0,0
2980,6,0,0,0,0,0,0,1,0,0
2677,5,0,0,0,0,0,0,0,1,0
3198,6,0,0,0,0,0,0,1,0,0
4165,8,0,0,0,0,0,0,0,0,1
3143,6,0,0,0,0,0,0,1,0,0
1097,7,0,1,0,0,0,0,0,0,0
3284,6,0,0,0,0,0,0,1,0,0
3480,7,0,1,0,0,0,0,0,0,0
3973,8,0,0,0,0,0,0,0,0,1
372,1,1,0,0,0,0,0,0,0,0
516,1,1,0,0,0,0,0,0,0,0
4505,9,0,0,1,0,0,0,0,0,0
2089,4,0,0,0,0,1,0,0,0,0
816,4,0,0,0,0,1,0,0,0,0
1114,7,0,1,0,0,0,0,0,0,0
268,1,1,0,0,0,0,0,0,0,0
2035,4,0,0,0,0,1,0,0,0,0
3327,7,0,1,0,0,0,0,0,0,0
212,1,1,0,0,0,0,0,0,0,0
2912,6,0,0,0,0,0,0,1,0,0
3806,8,0,0,0,0,0,0,0,0,1
2586,5,0,0,0,0,0,0,0,1,0
3753,7,0,1,0,0,0,0,0,0,0
4243,8,0,0,0,0,0,0,0,0,1
4531,9,0,0,1,0,0,0,0,0,0
389,1,1,0,0,0,0,0,0,0,0
2052,4,0,0,0,0,1,0,0,0,0
2753,5,0,0,0,0,0,0,0,1,0
4127,8,0,0,0,0,0,0,0,0,1
3009,6,0,0,0,0,0,0,1,0,0
3700,7,0,1,0,0,0,0,0,0,0
1997,4,0,0,0,0,1,0,0,0,0
3694,7,0,1,0,0,0,0,0,0,0
3125,6,0,0,0,0,0,0,1,0,0
1687,3,0,0,0,1,0,0,0,0,0
725,3,0,0,0,1,0,0,0,0,0
4079,8,0,0,0,0,0,0,0,0,1
4139,8,0,0,0,0,0,0,0,0,1
2450,5,0,0,0,0,0,0,0,1,0
4605,9,0,0,1,0,0,0,0,0,0
1699,3,0,0,0,1,0,0,0,0,0
1737,3,0,0,0,1,0,0,0,0,0
1334,2,0,0,0,0,0,1,0,0,0
1896,3,0,0,0,1,0,0,0,0,0
3764,7,0,1,0,0,0,0,0,0,0
657,2,0,0,0,0,0,1,0,0,0
692,3,0,0,0,1,0,0,0,0,0
3234,6,0,0,0,0,0,0,1,0,0
670,2,0,0,0,0,0,1,0,0,0
2512,5,0,0,0,0,0,0,0,1,0
2842,6,0,0,0,0,0,0,1,0,0
630,2,0,0,0,0,0,1,0,0,0
4509,9,0,0,1,0,0,0,0,0,0
3443,7,0,1,0,0,0,0,0,0,0
2728,5,0,0,0,0,0,0,0,1,0
286,1,1,0,0,0,0,0,0,0,0
4167,8,0,0,0,0,0,0,0,0,1
102,1,1,0,0,0,0,0,0,0,0
2046,4,0,0,0,0,1,0,0,0,0
3312,7,0,1,0,0,0,0,0,0,0
1036,5,0,0,0,0,0,0,0,1,0
256,1,1,0,0,0,0,0,0,0,0
2218,4,0,0,0,0,1,0,0,0,0
458,1,1,0,0,0,0,0,0,0,0
1401,2,0,0,0,0,0,1,0,0,0
2394,5,0,0,0,0,0,0,0,1,0
906,4,0,0,0,0,1,0,0,0,0
240,1,1,0,0,0,0,0,0,0,0
885,4,0,0,0,0,1,0,0,0,0
747,3,0,0,0,1,0,0,0,0,0
2850,6,0,0,0,0,0,0,1,0,0
3373,7,0,1,0,0,0,0,0,0,0
2157,4,0,0,0,0,1,0,0,0,0
2458,5,0,0,0,0,0,0,0,1,0
137,1,1,0,0,0,0,0,0,0,0
1584,3,0,0,0,1,0,0,0,0,0
860,4,0,0,0,0,1,0,0,0,0
1309,2,0,0,0,0,0,1,0,0,0
1177,2,0,0,0,0,0,1,0,0,0
193,1,1,0,0,0,0,0,0,0,0
2227,4,0,0,0,0,1,0,0,0,0
2479,5,0,0,0,0,0,0,0,1,0
64,1,1,0,0,0,0,0,0,0,0
4365,9,0,0,1,0,0,0,0,0,0
4714,9,0,0,1,0,0,0,0,0,0
4212,8,0,0,0,0,0,0,0,0,1
111,1,1,0,0,0,0,0,0,0,0
3155,6,0,0,0,0,0,0,1,0,0
4703,9,0,0,1,0,0,0,0,0,0
1836,3,0,0,0,1,0,0,0,0,0
3729,7,0,1,0,0,0,0,0,0,0
1140,8,0,0,0,0,0,0,0,0,1
3768,7,0,1,0,0,0,0,0,0,0
1431,2,0,0,0,0,0,1,0,0,0
3681,7,0,1,0,0,0,0,0,0,0
3951,8,0,0,0,0,0,0,0,0,1
2710,5,0,0,0,0,0,0,0,1,0
2041,4,0,0,0,0,1,0,0,0,0
3308,7,0,1,0,0,0,0,0,0,0
2289,4,0,0,0,0,1,0,0,0,0
2776,5,0,0,0,0,0,0,0,1,0
4358,9,0,0,1,0,0,0,0,0,0
1729,3,0,0,0,1,0,0,0,0,0
2518,5,0,0,0,0,0,0,0,1,0
2355,5,0,0,0,0,0,0,0,1,0
4493,9,0,0,1,0,0,0,0,0,0
204,1,1,0,0,0,0,0,0,0,0
2613,5,0,0,0,0,0,0,0,1,0
4395,9,0,0,1,0,0,0,0,0,0
700,3,0,0,0,1,0,0,0,0,0
3475,7,0,1,0,0,0,0,0,0,0
4779,9,0,0,1,0,0,0,0,0,0
3345,7,0,1,0,0,0,0,0,0,0
143,1,1,0,0,0,0,0,0,0,0
281,1,1,0,0,0,0,0,0,0,0
2722,5,0,0,0,0,0,0,0,1,0
89,1,1,0,0,0,0,0,0,0,0
4252,8,0,0,0,0,0,0,0,0,1
3594,7,0,1,0,0,0,0,0,0,0
3081,6,0,0,0,0,0,0,1,0,0
1503,2,0,0,0,0,0,1,0,0,0
3206,6,0,0,0,0,0,0,1,0,0
1744,3,0,0,0,1,0,0,0,0,0
2022,4,0,0,0,0,1,0,0,0,0
3914,8,0,0,0,0,0,0,0,0,1
447,1,1,0,0,0,0,0,0,0,0
4077,8,0,0,0,0,0,0,0,0,1
3967,8,0,0,0,0,0,0,0,0,1
1045,5,0,0,0,0,0,0,0,1,0
1786,3,0,0,0,1,0,0,0,0,0
1703,3,0,0,0,1,0,0,0,0,0
3157,6,0,0,0,0,0,0,1,0,0
2840,6,0,0,0,0,0,0,1,0,0
454,1,1,0,0,0,0,0,0,0,0
1798,3,0,0,0,1,0,0,0,0,0
2435,5,0,0,0,0,0,0,0,1,0
988,5,0,0,0,0,0,0,0,1,0
49,1,1,0,0,0,0,0,0,0,0
2861,6,0,0,0,0,0,0,1,0,0
3453,7,0,1,0,0,0,0,0,0,0
671,2,0,0,0,0,0,1,0,0,0
1492,2,0,0,0,0,0,1,0,0,0
4062,8,0,0,0,0,0,0,0,0,1
4360,9,0,0,1,0,0,0,0,0,0
2942,6,0,0,0,0,0,0,1,0,0
3256,6,0,0,0,0,0,0,1,0,0
2173,4,0,0,0,0,1,0,0,0,0
1442,2,0,0,0,0,0,1,0,0,0
651,2,0,0,0,0,0,1,0,0,0
4728,9,0,0,1,0,0,0,0,0,0
755,3,0,0,0,1,0,0,0,0,0
4678,9,0,0,1,0,0,0,0,0,0
2759,5,0,0,0,0,0,0,0,1,0
364,1,1,0,0,0,0,0,0,0,0
2484,5,0,0,0,0,0,0,0,1,0
1417,2,0,0,0,0,0,1,0,0,0
586,2,0,0,0,0,0,1,0,0,0
4289,8,0,0,0,0,0,0,0,0,1
1382,2,0,0,0,0,0,1,0,0,0
1085,6,0,0,0,0,0,0,1,0,0
1545,2,0,0,0,0,0,1,0,0,0
1037,5,0,0,0,0,0,0,0,1,0
1674,3,0,0,0,1,0,0,0,0,0
4635,9,0,0,1,0,0,0,0,0,0
3134,6,0,0,0,0,0,0,1,0,0
3118,6,0,0,0,0,0,0,1,0,0
101,1,1,0,0,0,0,0,0,0,0
3064,6,0,0,0,0,0,0,1,0,0
2346,4,0,0,0,0,1,0,0,0,0
2020,4,0,0,0,0,1,0,0,0,0
199,1,1,0,0,0,0,0,0,0,0
2885,6,0,0,0,0,0,0,1,0,0
3121,6,0,0,0,0,0,0,1,0,0
227,1,1,0,0,0,0,0,0,0,0
4309,9,0,0,1,0,0,0,0,0,0
1608,3,0,0,0,1,0,0,0,0,0
479,1,1,0,0,0,0,0,0,0,0
4734,9,0,0,1,0,0,0,0,0,0
2650,5,0,0,0,0,0,0,0,1,0
265,1,1,0,0,0,0,0,0,0,0
4422,9,0,0,1,0,0,0,0,0,0
2444,5,0,0,0,0,0,0,0,1,0
4174,8,0,0,0,0,0,0,0,0,1
4443,9,0,0,1,0,0,0,0,0,0
2540,5,0,0,0,0,0,0,0,1,0
330,1,1,0,0,0,0,0,0,0,0
2315,4,0,0,0,0,1,0,0,0,0
1306,2,0,0,0,0,0,1,0,0,0
573,2,0,0,0,0,0,1,0,0,0
2097,4,0,0,0,0,1,0,0,0,0
4710,9,0,0,1,0,0,0,0,0,0
2112,4,0,0,0,0,1,0,0,0,0
4021,8,0,0,0,0,0,0,0,0,1
4030,8,0,0,0,0,0,0,0,0,1
2088,4,0,0,0,0,1,0,0,0,0
2013,4,0,0,0,0,1,0,0,0,0
943,4,0,0,0,0,1,0,0,0,0
1688,3,0,0,0,1,0,0,0,0,0
2793,6,0,0,0,0,0,0,1,0,0
1242,2,0,0,0,0,0,1,0,0,0
2014,4,0,0,0,0,1,0,0,0,0
9,1,1,0,0,0,0,0,0,0,0
4401,9,0,0,1,0,0,0,0,0,0
566,2,0,0,0,0,0,1,0,0,0
2056,4,0,0,0,0,1,0,0,0,0
380,1,1,0,0,0,0,0,0,0,0
1541,2,0,0,0,0,0,1,0,0,0
2136,4,0,0,0,0,1,0,0,0,0
3557,7,0,1,0,0,0,0,0,0,0
1885,3,0,0,0,1,0,0,0,0,0
2117,4,0,0,0,0,1,0,0,0,0
873,4,0,0,0,0,1,0,0,0,0
4051,8,0,0,0,0,0,0,0,0,1
4052,8,0,0,0,0,0,0,0,0,1
623,2,0,0,0,0,0,1,0,0,0
1566,3,0,0,0,1,0,0,0,0,0
2589,5,0,0,0,0,0,0,0,1,0
3086,6,0,0,0,0,0,0,1,0,0
181,1,1,0,0,0,0,0,0,0,0
1895,3,0,0,0,1,0,0,0,0,0
1383,2,0,0,0,0,0,1,0,0,0
1556,3,0,0,0,1,0,0,0,0,0
420,1,1,0,0,0,0,0,0,0,0
3226,6,0,0,0,0,0,0,1,0,0
1908,3,0,0,0,1,0,0,0,0,0
4163,8,0,0,0,0,0,0,0,0,1
47,1,1,0,0,0,0,0,0,0,0
1154,8,0,0,0,0,0,0,0,0,1
1005,5,0,0,0,0,0,0,0,1,0
2814,6,0,0,0,0,0,0,1,0,0
666,2,0,0,0,0,0,1,0,0,0
1861,3,0,0,0,1,0,0,0,0,0
1961,3,0,0,0,1,0,0,0,0,0
4646,9,0,0,1,0,0,0,0,0,0
1125,8,0,0,0,0,0,0,0,0,1
3674,7,0,1,0,0,0,0,0,0,0
1389,2,0,0,0,0,0,1,0,0,0
2509,5,0,0,0,0,0,0,0,1,0
2760,5,0,0,0,0,0,0,0,1,0
2202,4,0,0,0,0,1,0,0,0,0
3506,7,0,1,0,0,0,0,0,0,0
4153,8,0,0,0,0,0,0,0,0,1
2228,4,0,0,0,0,1,0,0,0,0
253,1,1,0,0,0,0,0,0,0,0
4043,8,0,0,0,0,0,0,0,0,1
261,1,1,0,0,0,0,0,0,0,0
2838,6,0,0,0,0,0,0,1,0,0
559,2,0,0,0,0,0,1,0,0,0
3032,6,0,0,0,0,0,0,1,0,0
216,1,1,0,0,0,0,0,0,0,0
4276,8,0,0,0,0,0,0,0,0,1
1164,9,0,0,1,0,0,0,0,0,0
2017,4,0,0,0,0,1,0,0,0,0
527,1,1,0,0,0,0,0,0,0,0
872,4,0,0,0,0,1,0,0,0,0
4033,8,0,0,0,0,0,0,0,0,1
1478,2,0,0,0,0,0,1,0,0,0
4770,9,0,0,1,0,0,0,0,0,0
3008,6,0,0,0,0,0,0,1,0,0
1261,2,0,0,0,0,0,1,0,0,0
67,1,1,0,0,0,0,0,0,0,0
3676,7,0,1,0,0,0,0,0,0,0
546,2,0,0,0,0,0,1,0,0,0
3001,6,0,0,0,0,0,0,1,0,0
1704,3,0,0,0,1,0,0,0,0,0
4330,9,0,0,1,0,0,0,0,0,0
1829,3,0,0,0,1,0,0,0,0,0
3678,7,0,1,0,0,0,0,0,0,0
1495,2,0,0,0,0,0,1,0,0,0
697,3,0,0,0,1,0,0,0,0,0
4257,8,0,0,0,0,0,0,0,0,1
4769,9,0,0,1,0,0,0,0,0,0
842,4,0,0,0,0,1,0,0,0,0
4773,9,0,0,1,0,0,0,0,0,0
3496,7,0,1,0,0,0,0,0,0,0
3825,8,0,0,0,0,0,0,0,0,1
3378,7,0,1,0,0,0,0,0,0,0
3140,6,0,0,0,0,0,0,1,0,0
96,1,1,0,0,0,0,0,0,0,0
3039,6,0,0,0,0,0,0,1,0,0
3714,7,0,1,0,0,0,0,0,0,0
1151,8,0,0,0,0,0,0,0,0,1
3863,8,0,0,0,0,0,0,0,0,1
4218,8,0,0,0,0,0,0,0,0,1
1897,3,0,0,0,1,0,0,0,0,0
1715,3,0,0,0,1,0,0,0,0,0
3217,6,0,0,0,0,0,0,1,0,0
968,5,0,0,0,0,0,0,0,1,0
3069,6,0,0,0,0,0,0,1,0,0
4178,8,0,0,0,0,0,0,0,0,1
347,1,1,0,0,0,0,0,0,0,0
4467,9,0,0,1,0,0,0,0,0,0
1119,7,0,1,0,0,0,0,0,0,0
1695,3,0,0,0,1,0,0,0,0,0
4143,8,0,0,0,0,0,0,0,0,1
4202,8,0,0,0,0,0,0,0,0,1
3735,7,0,1,0,0,0,0,0,0,0
4002,8,0,0,0,0,0,0,0,0,1
1591,3,0,0,0,1,0,0,0,0,0
2356,5,0,0,0,0,0,0,0,1,0
1612,3,0,0,0,1,0,0,0,0,0
2678,5,0,0,0,0,0,0,0,1,0
11,1,1,0,0,0,0,0,0,0,0
1133,8,0,0,0,0,0,0,0,0,1
45,1,1,0,0,0,0,0,0,0,0
2644,5,0,0,0,0,0,0,0,1,0
4186,8,0,0,0,0,0,0,0,0,1
1430,2,0,0,0,0,0,1,0,0,0
2648,5,0,0,0,0,0,0,0,1,0
3411,7,0,1,0,0,0,0,0,0,0
4766,9,0,0,1,0,0,0,0,0,0
1477,2,0,0,0,0,0,1,0,0,0
1799,3,0,0,0,1,0,0,0,0,0
3748,7,0,1,0,0,0,0,0,0,0
2332,4,0,0,0,0,1,0,0,0,0
1387,2,0,0,0,0,0,1,0,0,0
4102,8,0,0,0,0,0,0,0,0,1
992,5,0,0,0,0,0,0,0,1,0
3246,6,0,0,0,0,0,0,1,0,0
2034,4,0,0,0,0,1,0,0,0,0
1665,3,0,0,0,1,0,0,0,0,0
2864,6,0,0,0,0,0,0,1,0,0
1586,3,0,0,0,1,0,0,0,0,0
2066,4,0,0,0,0,1,0,0,0,0
639,2,0,0,0,0,0,1,0,0,0
2098,4,0,0,0,0,1,0,0,0,0
161,1,1,0,0,0,0,0,0,0,0
4239,8,0,0,0,0,0,0,0,0,1
3488,7,0,1,0,0,0,0,0,0,0
2949,6,0,0,0,0,0,0,1,0,0
4262,8,0,0,0,0,0,0,0,0,1
3683,7,0,1,0,0,0,0,0,0,0
2627,5,0,0,0,0,0,0,0,1,0
2212,4,0,0,0,0,1,0,0,0,0
188,1,1,0,0,0,0,0,0,0,0
482,1,1,0,0,0,0,0,0,0,0
3025,6,0,0,0,0,0,0,1,0,0
3999,8,0,0,0,0,0,0,0,0,1
1976,4,0,0,0,0,1,0,0,0,0
307,1,1,0,0,0,0,0,0,0,0
4341,9,0,0,1,0,0,0,0,0,0
2194,4,0,0,0,0,1,0,0,0,0
2021,4,0,0,0,0,1,0,0,0,0
581,2,0,0,0,0,0,1,0,0,0
1752,3,0,0,0,1,0,0,0,0,0
4131,8,0,0,0,0,0,0,0,0,1
1942,3,0,0,0,1,0,0,0,0,0
3371,7,0,1,0,0,0,0,0,0,0
3659,7,0,1,0,0,0,0,0,0,0
2532,5,0,0,0,0,0,0,0,1,0
4342,9,0,0,1,0,0,0,0,0,0
4663,9,0,0,1,0,0,0,0,0,0
4012,8,0,0,0,0,0,0,0,0,1
4649,9,0,0,1,0,0,0,0,0,0
1533,2,0,0,0,0,0,1,0,0,0
2428,5,0,0,0,0,0,0,0,1,0
2798,6,0,0,0,0,0,0,1,0,0
2018,4,0,0,0,0,1,0,0,0,0
169,1,1,0,0,0,0,0,0,0,0
2991,6,0,0,0,0,0,0,1,0,0
22,1,1,0,0,0,0,0,0,0,0
3469,7,0,1,0,0,0,0,0,0,0
1100,7,0,1,0,0,0,0,0,0,0
4061,8,0,0,0,0,0,0,0,0,1
4590,9,0,0,1,0,0,0,0,0,0
4348,9,0,0,1,0,0,0,0,0,0
