dia;monto;descuento;prod;cantidad
Thursday;6950;100;KS_312;1
Thursday;6950;100;KS_708;2
Thursday;500;0;KS_332;1
Thursday;125;0;KS_318;1
Thursday;350;0;KS_688;1
Thursday;125;0;KS_336;1
Friday;110.0000024;15.0000006;KS_336;1
Friday;550;0;KS_712;1
Friday;550;0;KS_360;1
Friday;500;25;KS_644;3
Friday;350;0;KS_688;1
Friday;1710.000038;189.9999976;KS_344;1
Friday;1710.000038;189.9999976;KS_592;1
Friday;1710.000038;189.9999976;KS_488;1
Friday;1600;0;KS_636;2
Friday;1600;0;KS_690;1
Friday;325;0;KS_697;1
Friday;125;0;KS_325;1
Friday;475;0;KS_341;1
Friday;475;0;KS_653;1
Friday;4200;0;KS_415;1
Friday;4200;0;KS_367;1
Friday;4200;0;KS_721;1
Friday;4200;0;KS_563;1
Friday;1050;0;KS_548;3
Friday;1050;0;KS_606;1
Friday;1050;0;KS_346;2
Friday;125;0;KS_338;1
Friday;1475;100;KS_310;1
Friday;1475;100;KS_336;1
Friday;1475;100;KS_576;1
Friday;100;0;KS_328;1
Friday;125;0;KS_336;1
Friday;2225;0;KS_720;1
Friday;2225;0;KS_654;1
Friday;2225;0;KS_362;1
Friday;3000;500;KS_460;5
Friday;100;0;KS_346;1
Friday;250;0;KS_336;2
Friday;375;0;KS_341;1
Friday;300;0;KS_636;4
Friday;500;25;KS_644;3
Friday;100;0;KS_346;1
Saturday;100;0;KS_347;1
Saturday;600;0;KS_613;1
Saturday;1400;0;KS_305;1
Saturday;1400;0;KS_361;1
Saturday;300;0;KS_564;1
Saturday;1750;0;KS_366;4
Saturday;1750;0;KS_360;1
Saturday;1500;0;KS_306;1
Saturday;700;0;KS_460;1
Saturday;100;0;KS_548;1
Saturday;800;0;KS_536;1
Saturday;800;0;KS_536;1
Saturday;250;100;KS_688;1
Saturday;179.9999952;20.0000003;KS_364;1
Saturday;100;0;KS_652;1
Saturday;1000;50;KS_645;6
Monday;600;0;KS_564;2
Monday;500;25;KS_644;3
Monday;290.0000095;34.9999994;KS_368;1
Monday;290.0000095;34.9999994;KS_336;1
Monday;525;0;KS_644;3
Monday;5750;250;KS_464;1
Monday;200;0;KS_369;1
Monday;1000;0;KS_945;1
Monday;450;0;KS_361;3
Monday;100;0;KS_353;1
Monday;2250;0;KS_375;1
Monday;400;0;KS_462;1
Monday;350;0;KS_688;1
Monday;300;0;KS_1009;2
Monday;300;0;KS_652;1
Monday;350;0;KS_1009;1
Monday;350;0;KS_346;1
Monday;350;0;KS_360;1
Monday;175;0;KS_582;1
Monday;500;0;KS_332;1
Monday;100;0;KS_544;1
Monday;400;0;KS_462;1
Monday;200;0;KS_364;1
Monday;575;0;KS_352;1
Monday;575;0;KS_318;1
Monday;575;0;KS_688;1
Monday;100;0;KS_652;1
Monday;1075;0;KS_318;2
Monday;1075;0;KS_324;1
Monday;1075;0;KS_548;4
Monday;1075;0;KS_364;1
Monday;1075;0;KS_328;1
Monday;550;0;KS_606;1
Monday;350;0;KS_688;1
Tuesday;1450;0;KS_690;1
Tuesday;150;0;KS_362;1
Tuesday;2650;0;KS_528;1
Tuesday;1225;0;KS_350;1
Tuesday;1225;0;KS_358;1
Tuesday;625;0;KS_324;5
Tuesday;4450;0;KS_386;1
Tuesday;4450;0;KS_404;1
Tuesday;200;0;KS_544;2
Tuesday;350;0;KS_688;1
Tuesday;350;0;KS_688;1
Tuesday;100;0;KS_328;1
Tuesday;1250;0;KS_414;1
Tuesday;4050;250;KS_378;1
Tuesday;4050;250;KS_938;1
Tuesday;4050;250;KS_422;1
Tuesday;4050;250;KS_688;1
Tuesday;4050;250;KS_474;1
Tuesday;2000;25;KS_444;1
Tuesday;2000;25;KS_644;3
Wednesday;1500;0;KS_484;1
Wednesday;500;0;KS_332;1
Wednesday;175;0;KS_582;1
Wednesday;725;0;KS_516;1
Wednesday;725;0;KS_572;1
Wednesday;800;0;KS_486;1
Wednesday;3750;575;KS_466;1
Wednesday;3750;575;KS_330;1
Wednesday;3750;575;KS_324;2
Wednesday;400;0;KS_544;1
Wednesday;400;0;KS_360;2
Wednesday;125;0;KS_318;1
Wednesday;300;0;KS_636;4
Wednesday;350;0;KS_688;1
Wednesday;100;0;KS_548;1
Wednesday;350;0;KS_688;1
Wednesday;1950;0;KS_720;1
Wednesday;425;0;KS_352;2
Wednesday;425;0;KS_324;1
Wednesday;425;0;KS_544;1
Wednesday;325;0;KS_330;1
Thursday;175;0;KS_645;1
Thursday;200;0;KS_347;2
Thursday;200;0;KS_369;1
Thursday;100;0;KS_329;1
Thursday;350;0;KS_688;1
Thursday;650;0;KS_660;1
Thursday;400;0;KS_462;1
Thursday;550;0;KS_580;1
Thursday;725;0;KS_596;1
Thursday;725;0;KS_318;1
Thursday;525;0;KS_340;1
Thursday;525;0;KS_360;1
Thursday;1600;25;KS_452;1
Thursday;1600;25;KS_644;3
Thursday;375;0;KS_556;1
Thursday;5750;250;KS_464;1
Thursday;1200;100;KS_604;1
Thursday;1200;100;KS_518;1
Thursday;1500;0;KS_306;1
Thursday;450;0;KS_947;1
Thursday;125;0;KS_324;1
Thursday;2425;0;KS_324;1
Thursday;2425;0;KS_540;1
Thursday;2425;0;KS_536;1
Friday;500;25;KS_583;3
Friday;600;0;KS_369;3
Friday;375;0;KS_341;1
Friday;3600;0;KS_538;1
Friday;3600;0;KS_312;1
Friday;3600;0;KS_496;1
Friday;3600;0;KS_542;1
Friday;525;0;KS_645;3
Friday;200;0;KS_369;1
Friday;400;0;KS_567;1
Friday;500;25;KS_583;3
Friday;450;0;KS_939;1
Friday;4950;250;KS_369;20
Friday;4950;250;KS_539;1
Friday;250;0;KS_489;1
Friday;375;0;KS_359;1
Friday;600;0;KS_575;1
Friday;125;0;KS_324;1
Friday;1500;0;KS_420;1
Friday;125;0;KS_318;1
Friday;800;0;KS_586;1
Friday;3700;0;KS_446;1
Friday;3700;0;KS_312;1
Friday;3700;0;KS_538;1
Saturday;425;0;KS_360;2
Saturday;425;0;KS_656;1
Saturday;250;0;KS_324;2
Saturday;200;0;KS_368;1
Saturday;900;0;KS_542;1
Saturday;150;0;KS_360;1
Saturday;350;0;KS_663;1
Saturday;400;0;KS_367;1
Saturday;325;0;KS_325;1
Saturday;325;0;KS_365;1
Saturday;1150;150;KS_370;1
Saturday;1150;150;KS_308;1
Saturday;1200;0;KS_971;3
Saturday;850;0;KS_950;1
Saturday;850;0;KS_366;1
Saturday;1750;0;KS_1000;1
Saturday;550;0;KS_606;1
Saturday;600;0;KS_546;6
Saturday;1100;0;KS_344;1
Saturday;550;0;KS_688;1
Saturday;550;0;KS_544;1
Saturday;550;0;KS_546;1
Saturday;100;0;KS_652;1
Saturday;825;0;KS_702;1
Saturday;825;0;KS_692;1
Monday;175;0;KS_645;1
Monday;1325;0;KS_667;1
Monday;1325;0;KS_625;1
Monday;1325;0;KS_547;1
Monday;2714.999962;484.9999905;KS_371;1
Monday;2714.999962;484.9999905;KS_373;1
Monday;2714.999962;484.9999905;KS_625;1
Monday;2714.999962;484.9999905;KS_663;1
Monday;200;0;KS_369;1
Monday;500;0;KS_332;1
Monday;1400;25;KS_664;1
Monday;1400;25;KS_488;1
Monday;1400;25;KS_644;3
Monday;250;0;KS_408;1
Monday;550;0;KS_368;1
Monday;550;0;KS_318;1
Monday;550;0;KS_630;2
Monday;550;0;KS_336;1
Monday;100;0;KS_630;2
Monday;3250;0;KS_722;2
Monday;3250;0;KS_320;1
Monday;1050;0;KS_610;1
Monday;1050;0;KS_971;1
Monday;1000;50;KS_582;6
Monday;1225;0;KS_463;1
Monday;1225;0;KS_669;1
Monday;1225;0;KS_337;3
Monday;1200;0;KS_309;2
Monday;1750;25;KS_583;3
Monday;1750;25;KS_939;1
Monday;1750;25;KS_367;2
Monday;500;0;KS_497;1
Monday;600;0;KS_369;3
Monday;350;0;KS_348;2
Monday;350;0;KS_652;2
Monday;375;0;KS_336;1
Monday;375;0;KS_346;1
Monday;375;0;KS_348;2
Monday;4900;0;KS_386;2
Monday;1850;0;KS_688;1
Monday;1850;0;KS_1024;1
Monday;1850;0;KS_652;1
Monday;1850;0;KS_616;1
Monday;1850;0;KS_1006;1
Monday;3625;125;KS_644;3
Monday;3625;125;KS_358;1
Monday;3625;125;KS_560;1
Monday;3625;125;KS_446;1
Monday;3625;125;KS_452;1
Monday;1150;0;KS_366;2
Monday;1150;0;KS_662;1
Monday;350;0;KS_688;1
Monday;1450;0;KS_688;1
Monday;1450;0;KS_630;1
Monday;1450;0;KS_536;1
Monday;1450;0;KS_336;2
Monday;350;0;KS_688;1
Monday;2000;0;KS_312;2
Monday;425;0;KS_1024;1
Tuesday;100;0;KS_630;2
Tuesday;1850;100;KS_720;1
Tuesday;250;0;KS_324;2
Tuesday;750;0;KS_702;1
Tuesday;750;0;KS_652;2
Tuesday;600;0;KS_688;1
Tuesday;600;0;KS_338;1
Tuesday;600;0;KS_336;1
Tuesday;100;0;KS_630;2
Tuesday;625;25;KS_324;1
Tuesday;625;25;KS_644;3
Tuesday;1700;0;KS_568;1
Tuesday;1700;0;KS_672;1
Tuesday;450;0;KS_688;1
Tuesday;450;0;KS_1009;1
Tuesday;75;0;KS_348;1
Tuesday;725;0;KS_366;1
Tuesday;725;0;KS_330;1
Tuesday;700;0;KS_370;1
Tuesday;525;0;KS_462;1
Tuesday;525;0;KS_318;1
Tuesday;550;0;KS_606;1
Tuesday;125;0;KS_338;1
Tuesday;125;0;KS_318;1
Tuesday;125;0;KS_336;1
Tuesday;125;0;KS_324;1
Tuesday;300;0;KS_636;4
Tuesday;500;25;KS_644;3
Tuesday;575;0;KS_971;1
Tuesday;575;0;KS_582;1
Wednesday;150;0;KS_348;2
Wednesday;350;0;KS_688;1
Wednesday;50;0;KS_630;1
Wednesday;75;0;KS_348;1
Wednesday;50;0;KS_630;1
Wednesday;550;0;KS_360;1
Wednesday;550;0;KS_366;1
Wednesday;50;0;KS_630;1
Wednesday;600;0;KS_612;1
Wednesday;500;0;KS_324;4
Wednesday;400;0;KS_366;1
Wednesday;250;100;KS_688;1
Wednesday;154.9999952;20.0000003;KS_348;1
Wednesday;154.9999952;20.0000003;KS_346;1
Wednesday;600;0;KS_369;3
Wednesday;1000;0;KS_377;1
Wednesday;1000;0;KS_310;1
Wednesday;3100;0;KS_342;1
Wednesday;3100;0;KS_548;1
Wednesday;3100;0;KS_370;1
Wednesday;3100;0;KS_496;1
Wednesday;3100;0;KS_302;1
Wednesday;3100;0;KS_576;1
Wednesday;125;0;KS_338;1
Wednesday;2125;0;KS_318;1
Wednesday;2125;0;KS_640;1
Wednesday;400;0;KS_366;1
Wednesday;225;0;KS_319;1
Wednesday;225;0;KS_653;1
Wednesday;125;0;KS_339;1
Wednesday;500;0;KS_379;2
Wednesday;1250;0;KS_373;1
Wednesday;225;0;KS_319;1
Wednesday;225;0;KS_653;1
Wednesday;225;0;KS_339;1
Wednesday;225;0;KS_329;1
Wednesday;400;0;KS_369;2
Wednesday;650;0;KS_664;1
Wednesday;700;0;KS_460;1
Wednesday;75;0;KS_348;1
Wednesday;400;0;KS_971;1
Wednesday;850;25;KS_326;1
Wednesday;850;25;KS_644;3
Thursday;1025;0;KS_497;1
Thursday;1025;0;KS_367;1
Thursday;1025;0;KS_319;1
Thursday;200;0;KS_369;1
Thursday;175;0;KS_644;1
Thursday;375;0;KS_358;1
Thursday;350;0;KS_326;1
Thursday;175;0;KS_582;1
Thursday;1375;0;KS_666;1
Thursday;1375;0;KS_370;1
Thursday;1375;0;KS_662;1
Thursday;800;0;KS_554;2
Thursday;400;0;KS_462;1
Thursday;700;0;KS_370;1
Thursday;500;25;KS_644;3
Thursday;150;0;KS_360;1
Thursday;600;0;KS_688;1
Thursday;600;0;KS_318;2
Thursday;350;0;KS_326;1
Thursday;1750;0;KS_680;1
Thursday;250;0;KS_319;2
Thursday;100;0;KS_653;1
Thursday;125;0;KS_337;1
Thursday;175;0;KS_348;1
Thursday;175;0;KS_548;1
Thursday;300;125;KS_1024;1
Thursday;125;0;KS_324;1
Thursday;1375;0;KS_556;1
Thursday;1375;0;KS_406;1
Thursday;600;0;KS_342;1
Friday;2200;0;KS_596;1
Friday;2200;0;KS_370;1
Friday;2200;0;KS_950;2
Friday;125;0;KS_324;1
Friday;500;0;KS_458;1
Friday;500;25;KS_644;3
Friday;600;0;KS_564;2
Friday;2000;0;KS_640;1
Friday;125;0;KS_318;1
Friday;0;1500;KS_427;1
Friday;1000;0;KS_945;1
Friday;600;0;KS_369;3
Friday;750;0;KS_367;1
Friday;750;0;KS_663;1
Friday;125;0;KS_325;1
Friday;6300;0;KS_319;10
Friday;6300;0;KS_547;10
Friday;6300;0;KS_945;1
Friday;6300;0;KS_567;2
Friday;6300;0;KS_375;1
Friday;625;0;KS_324;5
Friday;1350;0;KS_688;2
Friday;1350;0;KS_330;2
Friday;3350;0;KS_335;1
Friday;3350;0;KS_337;7
Friday;3350;0;KS_667;1
Friday;3350;0;KS_627;1
Friday;3350;0;KS_625;1
Friday;800;0;KS_536;1
Friday;400;0;KS_712;1
Saturday;405.0000191;44.99999881;KS_630;9
Saturday;3850;0;KS_638;1
Saturday;3850;0;KS_452;1
Saturday;700;0;KS_370;1
Saturday;500;25;KS_644;3
Saturday;1875;50;KS_688;1
Saturday;1875;50;KS_652;1
Saturday;1875;50;KS_582;3
Saturday;1875;50;KS_1024;1
Saturday;1875;50;KS_644;3
Saturday;475;0;KS_644;2
Saturday;475;0;KS_324;1
Saturday;250;100;KS_688;1
Saturday;125;0;KS_318;1
Saturday;100;0;KS_544;1
Saturday;225;0;KS_636;3
Saturday;125;0;KS_319;1
Saturday;3000;0;KS_345;1
Saturday;3000;0;KS_635;1
Saturday;3000;0;KS_367;1
Saturday;9325;0;KS_464;1
Saturday;9325;0;KS_468;1
Saturday;9325;0;KS_460;1
Saturday;9325;0;KS_556;1
Monday;4350;0;KS_653;1
Monday;4350;0;KS_423;1
Monday;4350;0;KS_383;1
Monday;4350;0;KS_487;1
Monday;4350;0;KS_939;1
Monday;825;0;KS_568;1
Monday;825;0;KS_516;1
Monday;825;0;KS_526;2
Monday;1250;0;KS_366;1
Monday;1250;0;KS_950;1
Monday;1250;0;KS_971;1
Monday;200;0;KS_328;2
Monday;325;25;KS_688;1
Monday;325;0;KS_330;1
Monday;375;0;KS_318;2
Monday;375;0;KS_324;1
Monday;4675;825;KS_528;1
Monday;4675;825;KS_506;1
Monday;4675;825;KS_690;1
Monday;4675;825;KS_370;1
Monday;50;0;KS_630;1
Monday;750;0;KS_516;2
Monday;350;0;KS_326;1
Monday;300;0;KS_645;1
Monday;300;0;KS_319;1
Monday;250;0;KS_319;2
Monday;600;0;KS_519;1
Monday;250;0;KS_319;1
Monday;250;0;KS_325;1
Monday;125;0;KS_324;1
Monday;600;0;KS_308;1
Monday;800;0;KS_366;2
Monday;275;0;KS_324;1
Monday;275;0;KS_360;1
Monday;900;0;KS_950;2
Monday;875;0;KS_324;2
Monday;875;0;KS_338;1
Monday;875;0;KS_360;2
Monday;875;0;KS_548;2
Monday;750;25;KS_336;1
Monday;750;25;KS_338;1
Monday;750;25;KS_644;3
Monday;375;0;KS_378;1
Monday;375;0;KS_318;1
Monday;350;0;KS_688;1
Tuesday;600;0;KS_571;1
Tuesday;300;0;KS_653;2
Tuesday;300;0;KS_329;1
Tuesday;1350;150;KS_384;1
Tuesday;1600;100;KS_586;1
Tuesday;1600;100;KS_938;2
Tuesday;500;0;KS_352;1
Tuesday;500;0;KS_366;1
Tuesday;450;0;KS_950;1
Tuesday;150;0;KS_526;2
Tuesday;550;0;KS_341;1
Tuesday;550;0;KS_963;1
Tuesday;75;0;KS_349;1
Tuesday;125;0;KS_325;1
Tuesday;600;0;KS_367;1
Tuesday;600;0;KS_349;1
Tuesday;600;0;KS_657;1
Tuesday;500;25;KS_644;3
Tuesday;1200;0;KS_1006;1
Tuesday;1200;0;KS_1024;1
Tuesday;1200;0;KS_688;1
Tuesday;400;0;KS_366;1
Tuesday;125;0;KS_325;1
Tuesday;500;25;KS_582;3
Tuesday;100;0;KS_328;1
Tuesday;125;0;KS_318;1
Tuesday;300;0;KS_636;4
Tuesday;425;0;KS_704;1
Tuesday;500;25;KS_582;3
Tuesday;125;0;KS_324;1
Wednesday;650;0;KS_611;1
Wednesday;700;0;KS_645;4
Wednesday;250;0;KS_488;1
Wednesday;1850;100;KS_720;1
Wednesday;250;0;KS_336;2
Wednesday;100;0;KS_630;2
Wednesday;75;0;KS_348;1
Wednesday;425;0;KS_352;1
Wednesday;425;0;KS_330;1
Wednesday;750;0;KS_358;2
Wednesday;550;0;KS_592;1
Wednesday;1250;0;KS_304;1
Wednesday;2800;125;KS_542;1
Wednesday;2800;125;KS_644;3
Wednesday;2800;125;KS_424;1
Wednesday;800;0;KS_486;1
Wednesday;125;0;KS_325;1
Wednesday;4350;100;KS_721;1
Wednesday;4350;100;KS_673;1
Wednesday;4350;100;KS_309;1
Wednesday;4350;100;KS_601;1
Wednesday;350;0;KS_688;1
Wednesday;4000;0;KS_466;1
Wednesday;4000;0;KS_324;2
Wednesday;4050;0;KS_435;1
Wednesday;4050;0;KS_395;1
Wednesday;4050;0;KS_599;1
Wednesday;4050;0;KS_669;1
Wednesday;175;0;KS_318;1
Wednesday;175;0;KS_630;1
Wednesday;1500;0;KS_634;1
Wednesday;700;0;KS_330;1
Wednesday;700;0;KS_338;3
Wednesday;325;0;KS_666;1
Wednesday;150;0;KS_630;3
Wednesday;2000;0;KS_640;1
Wednesday;500;0;KS_630;7
Wednesday;500;0;KS_348;2
Wednesday;125;0;KS_324;1
Wednesday;550;0;KS_616;1
Thursday;400;0;KS_367;1
Thursday;650;0;KS_630;13
Thursday;2350;100;KS_720;1
Thursday;2350;100;KS_496;1
Thursday;150;0;KS_360;1
Thursday;525;0;KS_630;2
Thursday;525;0;KS_1024;1
Thursday;375;0;KS_318;1
Thursday;375;0;KS_336;2
Thursday;175;0;KS_582;1
Thursday;775;0;KS_656;3
Thursday;775;0;KS_366;1
Thursday;1000;50;KS_583;6
Thursday;1075;0;KS_341;2
Thursday;1075;0;KS_331;1
Thursday;125;0;KS_337;1
Thursday;125;0;KS_657;1
Thursday;1200;0;KS_450;1
Thursday;1200;0;KS_652;1
Thursday;5215.000153;135.0000024;KS_502;1
Thursday;5215.000153;135.0000024;KS_386;2
Thursday;250;0;KS_336;2
Thursday;300;0;KS_348;4
Thursday;175;0;KS_630;1
Thursday;175;0;KS_318;1
Thursday;2000;0;KS_404;1
Thursday;1250;25;KS_582;3
Thursday;1250;25;KS_616;1
Thursday;1250;25;KS_364;1
Thursday;2050;0;KS_720;1
Thursday;2050;0;KS_652;1
Friday;1125;0;KS_331;1
Friday;1125;0;KS_369;4
Friday;325;0;KS_329;2
Friday;325;0;KS_339;1
Friday;750;0;KS_364;2
Friday;750;0;KS_328;1
Friday;750;0;KS_318;2
Friday;400;0;KS_366;1
Friday;400;0;KS_366;1
Friday;400;0;KS_462;1
Friday;250;0;KS_1010;1
Friday;250;0;KS_363;1
Friday;5075;150;KS_461;1
Friday;5075;150;KS_541;1
Friday;5075;150;KS_495;1
Friday;5075;150;KS_457;1
Friday;5075;150;KS_591;1
Friday;5075;150;KS_959;1
Friday;5075;150;KS_313;1
Friday;200;0;KS_652;2
Friday;500;25;KS_582;3
Friday;1250;200;KS_690;1
Friday;475;0;KS_544;1
Friday;475;0;KS_340;1
Friday;2814.999962;10.00000015;KS_630;4
Friday;2814.999962;10.00000015;KS_600;1
Friday;2814.999962;10.00000015;KS_674;1
Friday;2814.999962;10.00000015;KS_662;1
Friday;2814.999962;10.00000015;KS_340;1
Friday;125;0;KS_318;1
Friday;300;0;KS_328;1
Friday;300;0;KS_368;1
Friday;1200;0;KS_1006;2
Friday;1200;0;KS_688;1
Friday;500;0;KS_688;1
Friday;500;0;KS_630;3
Friday;650;50;KS_370;1
Friday;2250;0;KS_468;1
Friday;500;0;KS_352;1
Friday;500;0;KS_366;1
Saturday;950;0;KS_974;1
Saturday;50;0;KS_630;1
Saturday;350;0;KS_688;1
Saturday;1250;0;KS_304;1
Saturday;250;0;KS_656;2
Saturday;600;0;KS_571;1
Saturday;125;0;KS_657;1
Saturday;250;0;KS_337;2
Saturday;600;0;KS_612;1
Monday;825;0;KS_366;1
Monday;825;0;KS_1006;1
Monday;450;75;KS_582;3
Monday;1000;0;KS_406;1
Monday;125;0;KS_656;1
Monday;1750;0;KS_680;1
Monday;200;0;KS_369;1
Monday;225;0;KS_547;1
Monday;225;0;KS_657;1
Monday;125;0;KS_337;1
Monday;3750;250;KS_369;20
Monday;650;0;KS_664;1
Monday;950;0;KS_942;1
Monday;2250;0;KS_469;1
Monday;100;0;KS_347;1
Monday;1500;0;KS_390;1
Monday;425;0;KS_652;1
Monday;425;0;KS_336;2
Monday;425;0;KS_348;1
Monday;400;0;KS_348;2
Monday;400;0;KS_362;1
Monday;400;0;KS_352;1
Monday;175;0;KS_965;1
Monday;600;0;KS_582;1
Monday;600;0;KS_666;1
Monday;600;0;KS_352;1
Monday;300;0;KS_652;2
Monday;300;0;KS_346;1
Monday;150;0;KS_526;2
Monday;300;0;KS_346;2
Monday;300;0;KS_328;1
Monday;700;0;KS_364;2
Monday;700;0;KS_548;2
Monday;700;0;KS_1009;1
Monday;200;0;KS_346;1
Monday;200;0;KS_652;1
Monday;2350;0;KS_468;1
Monday;2350;0;KS_652;1
Monday;450;0;KS_614;1
Monday;359.9999905;40.0000006;KS_366;1
Tuesday;325;0;KS_336;1
Tuesday;325;0;KS_548;1
Tuesday;325;0;KS_652;1
Tuesday;500;0;KS_362;1
Tuesday;500;0;KS_688;1
Tuesday;700;0;KS_656;2
Tuesday;700;0;KS_360;3
Tuesday;500;25;KS_644;3
Tuesday;700;0;KS_460;1
Tuesday;200;0;KS_364;1
Tuesday;400;0;KS_366;1
Tuesday;350;0;KS_688;1
Tuesday;100;0;KS_328;1
Tuesday;200;0;KS_369;1
Tuesday;350;0;KS_657;1
Tuesday;350;0;KS_547;1
Tuesday;350;0;KS_339;1
Tuesday;1300;0;KS_665;2
Tuesday;350;0;KS_688;1
Tuesday;225;0;KS_636;3
Tuesday;200;0;KS_328;2
Tuesday;250;100;KS_688;1
Tuesday;500;25;KS_582;3
Tuesday;3675;150;KS_944;1
Tuesday;3675;150;KS_444;1
Tuesday;3675;150;KS_582;3
Tuesday;3675;150;KS_490;1
Tuesday;3675;150;KS_616;1
Tuesday;250;0;KS_337;2
Tuesday;4500;0;KS_417;2
Tuesday;400;0;KS_369;2
Tuesday;2000;0;KS_311;2
Tuesday;350;0;KS_688;1
Tuesday;1750;0;KS_664;1
Tuesday;1750;0;KS_450;1
Tuesday;125;0;KS_338;1
Tuesday;225;0;KS_548;1
Tuesday;225;0;KS_336;1
Tuesday;100;0;KS_352;1
Wednesday;350;0;KS_688;1
Wednesday;650;0;KS_610;1
Wednesday;125;0;KS_656;1
Wednesday;350;0;KS_688;1
Wednesday;400;0;KS_712;1
Wednesday;150;0;KS_360;1
Wednesday;100;0;KS_652;1
Wednesday;100;0;KS_1009;1
Wednesday;500;25;KS_644;3
Wednesday;225;0;KS_630;2
Wednesday;225;0;KS_336;1
Wednesday;350;0;KS_328;1
Wednesday;350;0;KS_968;1
Wednesday;175;0;KS_582;1
Wednesday;2600;75;KS_485;1
Wednesday;2600;75;KS_583;3
Wednesday;2600;75;KS_693;2
Wednesday;2600;75;KS_1010;1
Wednesday;800;0;KS_587;1
Wednesday;200;0;KS_364;1
Wednesday;100;0;KS_328;1
Wednesday;1700;0;KS_974;1
Wednesday;1700;0;KS_378;1
Wednesday;1700;0;KS_600;1
Wednesday;150;0;KS_360;1
Wednesday;450;0;KS_362;3
Wednesday;1500;0;KS_382;1
Wednesday;500;0;KS_336;4
Wednesday;525;0;KS_644;3
Thursday;125;0;KS_656;1
Thursday;350;0;KS_688;1
Thursday;1200;100;KS_604;1
Thursday;1200;100;KS_518;1
Thursday;250;0;KS_959;1
Thursday;100;0;KS_329;1
Thursday;525;0;KS_645;3
Thursday;125;0;KS_336;1
Thursday;125;0;KS_336;1
Thursday;1200;0;KS_538;1
Thursday;150;0;KS_360;1
Thursday;650;0;KS_610;1
Friday;1000;100;KS_344;1
Friday;1910.000038;340.0000095;KS_476;1
Friday;350;0;KS_688;1
Friday;1200;0;KS_539;1
Friday;800;0;KS_537;1
Friday;800;0;KS_366;1
Friday;800;0;KS_712;1
Friday;500;25;KS_644;3
Friday;450;0;KS_950;1
Friday;100;0;KS_652;1
Friday;400;0;KS_366;1
Friday;1025;0;KS_348;4
Friday;1025;0;KS_1009;2
Friday;1025;0;KS_1006;1
Friday;1025;0;KS_544;1
Friday;1100;0;KS_606;1
Friday;1100;0;KS_602;1
Friday;1050;50;KS_644;6
Friday;1050;50;KS_630;1
Friday;3900;100;KS_668;1
Friday;3900;100;KS_496;1
Friday;3900;100;KS_630;4
Friday;3900;100;KS_542;1
Friday;3900;100;KS_720;1
Friday;100;0;KS_652;1
Friday;1850;0;KS_578;1
Friday;1850;0;KS_460;2
Friday;575;0;KS_348;3
Friday;575;0;KS_324;2
Friday;575;0;KS_346;1
Friday;500;0;KS_630;4
Friday;500;0;KS_548;2
Friday;500;0;KS_328;1
Friday;900;0;KS_950;2
Friday;400;0;KS_971;1
Friday;4250;500;KS_680;1
Friday;4250;500;KS_416;1
Friday;4250;500;KS_478;1
Saturday;600;0;KS_369;3
Saturday;100;0;KS_347;1
Saturday;1400;0;KS_672;1
Saturday;200;0;KS_368;1
Saturday;400;0;KS_462;1
Saturday;450;0;KS_950;1
Saturday;400;0;KS_971;1
Saturday;525;0;KS_1010;1
Saturday;525;0;KS_667;1
Saturday;525;0;KS_347;1
Saturday;250;0;KS_337;2
Saturday;400;0;KS_463;1
Saturday;100;0;KS_1010;1
Saturday;300;0;KS_1033;1
Saturday;800;100;KS_1033;1
Saturday;800;100;KS_630;2
Saturday;800;100;KS_548;1
Saturday;800;100;KS_462;1
Saturday;600;0;KS_596;1
Saturday;625;0;KS_324;5
Saturday;100;0;KS_328;1
Saturday;450;0;KS_947;1
Saturday;500;0;KS_332;1
Saturday;125;0;KS_324;1
Monday;300;125;KS_1024;1
Monday;1750;0;KS_997;1
Monday;3000;0;KS_307;2
Monday;100;0;KS_653;1
Monday;250;0;KS_337;2
Monday;325;0;KS_369;1
Monday;325;0;KS_319;1
Monday;4450;0;KS_375;1
Monday;4450;0;KS_345;2
Monday;200;0;KS_630;2
Monday;200;0;KS_652;1
Monday;500;25;KS_582;3
Monday;3350;100;KS_720;1
Monday;3350;100;KS_540;1
Monday;1750;0;KS_680;1
Monday;125;0;KS_338;1
Monday;700;0;KS_460;1
Monday;250;0;KS_324;2
Monday;125;0;KS_324;1
Monday;200;0;KS_346;2
Monday;1275;0;KS_312;1
Monday;1275;0;KS_692;1
Monday;5200;350;KS_578;3
Monday;5200;350;KS_538;1
Monday;5200;350;KS_1030;2
Monday;5200;350;KS_947;1
Monday;5200;350;KS_536;1
Monday;5200;350;KS_414;1
Tuesday;250;100;KS_688;1
Tuesday;100;0;KS_630;2
Tuesday;425;0;KS_1024;1
Tuesday;4000;250;KS_956;1
Tuesday;1700;0;KS_942;1
Tuesday;1700;0;KS_479;1
Tuesday;550;0;KS_593;1
Tuesday;3000;0;KS_485;2
Tuesday;500;0;KS_959;1
Tuesday;500;0;KS_493;1
Tuesday;250;0;KS_325;2
Tuesday;125;0;KS_325;1
Tuesday;375;0;KS_340;1
Tuesday;1300;0;KS_664;2
Tuesday;350;0;KS_572;1
Tuesday;125;0;KS_336;1
Tuesday;125;0;KS_339;1
Tuesday;125;0;KS_655;1
Tuesday;500;25;KS_583;3
Tuesday;825;0;KS_517;1
